LAMMPS (30 Mar 2026)
KOKKOS mode with Kokkos version 5.1.99 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 8 OpenMP thread(s) per MPI task
package kokkos
package kokkos newton on neigh half
# FENE beadspring benchmark

units           lj
atom_style      bond
special_bonds   fene

read_data       input/data.chain
Reading data file ...
  orthogonal box = (-16.796 -16.796 -16.796) to (16.796 16.796 16.796)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  32000 atoms
  reading velocities ...
  32000 velocities
  scanning bonds ...
  1 = max bonds/atom
  orthogonal box = (-16.796 -16.796 -16.796) to (16.796 16.796 16.796)
  1 by 1 by 1 MPI processor grid
  reading bonds ...
  31680 bonds
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        1        1       
  special bond factors coul:  0        1        1       
     2 = max # of 1-2 neighbors
     2 = max # of special neighbors
  special bonds CPU = 0.028 seconds
  read_data CPU = 1.311 seconds

neighbor        0.4 bin
neigh_modify    every 1 delay 1

bond_style      fene
bond_coeff      1 30.0 1.5 1.0 1.0

pair_style      lj/cut 1.12
pair_modify     shift yes
pair_coeff      1 1 1.0 1.0 1.12

fix             1 all nve
fix             2 all langevin 1.0 1.0 10.0 904297

thermo          500
timestep        0.012

dump            1 all custom 5 output/fileio/performance/prod/1-0-8/frequency-5/run-3/pos_file.dump id type x y z

run             50000

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:

- KOKKOS package: https://doi.org/10.1145/3731599.3767498

@inproceedings{Johansson25,
 author = {A. Johansson and E. Weinberg and C. Trott and M. McCarthy and S. Moore},
 title = {{LAMMPS-KOKKOS}: {P}erformance Portable Molecular Dynamics Across Exascale Architectures},
 year = 2025,
 booktitle = {Proceedings of the SC '25 Workshops of the International Conference for High Performance Computing,
  Networking, Storage and Analysis},
 pages = {1217–1232},
}

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
WARNING: Communication cutoff 1.52 is shorter than a bond length based estimate of 1.855. This may lead to errors. (src/comm.cpp:694)
Neighbor list info ...
  update: every = 1 steps, delay = 1 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.52
  ghost atom cutoff = 1.52
  binsize = 1.52, bins = 23 23 23
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/kk, perpetual
      attributes: half, newton on, kokkos_device
      pair build: half/bin/newton/kk/device
      stencil: half/bin/3d
      bin: kk/device
WARNING: Communication cutoff 1.52 is shorter than a bond length based estimate of 1.855. This may lead to errors. (src/comm.cpp:694)
Per MPI rank memory allocation (min/avg/max) = 21.68 | 21.68 | 21.68 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     22000   0.99983568     0.45860451     20.51581       22.474121      4.8579645    
     22500   0.99850447     0.4533714      20.519517      22.470599      4.7542601    
     23000   0.99402896     0.45481085     20.524174      22.469982      4.7471552    
     23500   0.99731438     0.44874442     20.515339      22.460008      4.7146699    
     24000   0.99295272     0.45182199     20.512227      22.453432      4.721412     
     24500   1.0041615      0.45754365     20.512499      22.476238      4.7958518    
     25000   0.99819584     0.44638781     20.518297      22.461932      4.7299056    
     25500   0.99840262     0.4511327      20.514164      22.462854      4.8658829    
     26000   1.0001368      0.45732387     20.51915       22.476632      4.7764536    
     26500   0.99828437     0.4547729      20.522731      22.474884      4.8531276    
     27000   0.99892472     0.45760137     20.515826      22.471767      4.8582683    
     27500   0.99820824     0.4551404      20.511025      22.463431      4.7544739    
     28000   0.99723288     0.45242065     20.513354      22.461578      4.8268154    
     28500   0.99608246     0.45039071     20.509643      22.45411       4.7659045    
     29000   1.000221       0.4519468      20.516606      22.468837      4.8274705    
     29500   1.0001048      0.45614953     20.510975      22.467235      4.807963     
     30000   1.0084193      0.44717309     20.511049      22.470804      4.6949806    
     30500   1.0031939      0.45720185     20.511819      22.473765      4.8441413    
     31000   1.0031098      0.45304624     20.513536      22.4712        4.7539581    
     31500   1.0017071      0.45333363     20.515428      22.471276      4.6857457    
     32000   1.0019008      0.45400921     20.512677      22.46949       4.8078033    
     32500   1.0022608      0.45117842     20.507452      22.461975      4.849162     
     33000   1.002929       0.45580608     20.513674      22.473827      4.7329409    
     33500   0.9982578      0.45361279     20.519993      22.470946      4.720252     
     34000   1.0056708      0.45817795     20.515288      22.481925      4.8094711    
     34500   1.0060445      0.45090856     20.515341      22.475269      4.7374167    
     35000   1.013033       0.44664937     20.512166      22.478317      4.6774246    
     35500   1.0019342      0.45885829     20.511499      22.473212      4.8069555    
     36000   1.000355       0.44402872     20.513992      22.458506      4.695483     
     36500   0.994588       0.45542112     20.514395      22.461651      4.6934977    
     37000   0.99405487     0.4515909      20.509368      22.451994      4.8534061    
     37500   1.0019976      0.45296627     20.515538      22.471453      4.8029378    
     38000   1.0001355      0.45352093     20.522132      22.475809      4.8131534    
     38500   1.0039757      0.45800971     20.515818      22.479744      4.7280517    
     39000   0.99954904     0.45199327     20.513436      22.464706      4.7407476    
     39500   1.0041181      0.45904111     20.514581      22.479752      4.9372534    
     40000   0.99997146     0.4513813      20.518155      22.469447      4.8228278    
     40500   1.0013768      0.45402737     20.516396      22.472442      4.7909077    
     41000   0.99691201     0.45013481     20.514071      22.459527      4.7956792    
     41500   1.0002042      0.44875477     20.515806      22.46482       4.7597268    
     42000   0.99959021     0.45637429     20.508477      22.464189      4.7888054    
     42500   1.0047905      0.45500218     20.519423      22.481563      4.8084534    
     43000   1.0059908      0.45396848     20.513842      22.47675       4.7646194    
     43500   1.0076998      0.44919301     20.513913      22.474609      4.7845407    
     44000   0.99450029     0.4598764      20.520809      22.47239       4.7630122    
     44500   1.0039993      0.45428057     20.517332      22.477564      4.8152528    
     45000   1.0017934      0.4564105      20.520142      22.479196      4.874627     
     45500   1.0062902      0.45220395     20.521726      22.483318      4.8637673    
     46000   1.0056377      0.45254645     20.513482      22.474437      4.8868374    
     46500   1.0016979      0.4503767      20.51356       22.466437      4.811083     
     47000   0.9935266      0.45522691     20.516519      22.461989      4.8136058    
     47500   1.0002279      0.45732962     20.511834      22.469458      4.7971208    
     48000   1.0009069      0.45007967     20.517396      22.468789      4.7466302    
     48500   1.0021895      0.46034712     20.515575      22.479159      4.8329695    
     49000   0.99323887     0.45412922     20.516865      22.460806      4.7883542    
     49500   0.99594173     0.450886       20.516646      22.461398      4.7471842    
     50000   0.9959732      0.45917693     20.515633      22.468723      4.7727734    
Loop time of 251.66 on 8 procs for 50000 steps with 32000 atoms

Performance: 205991.907 tau/day, 198.680 timesteps/s, 6.358 Matom-step/s
96.8% CPU use with 1 MPI tasks x 8 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 1.4282     | 1.4282     | 1.4282     |   0.0 |  0.57
Bond    | 2.9931     | 2.9931     | 2.9931     |   0.0 |  1.19
Neigh   | 3.7226     | 3.7226     | 3.7226     |   0.0 |  1.48
Comm    | 20.353     | 20.353     | 20.353     |   0.0 |  8.09
Output  | 214.88     | 214.88     | 214.88     |   0.0 | 85.39
Modify  | 1.2447     | 1.2447     | 1.2447     |   0.0 |  0.49
Other   |            | 7.037      |            |       |  2.80

Nlocal:          32000 ave       32000 max       32000 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           9525 ave        9525 max        9525 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:         155954 ave      155954 max      155954 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 155954
Ave neighs/atom = 4.8735625
Ave special neighs/atom = 1.98
Neighbor list builds = 12556
Dangerous builds = 0
Total wall time: 0:04:13
