N/A, N/A, 2025-07-15T10:17:45, 2025-07-15T10:20:06, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.002, 500000, 141.365, 611.187, N/A
N/A, N/A, 2025-07-15T10:14:55, 2025-07-15T10:17:21, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.002, 500000, 145.611, 593.361, N/A
N/A, N/A, 2025-07-15T10:06:30, 2025-07-15T10:08:55, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.002, 500000, 144.282, 598.830, N/A
N/A, N/A, 2025-07-15T10:12:09, 2025-07-15T10:14:31, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.002, 500000, 141.968, 608.590, N/A
N/A, N/A, 2025-07-15T10:09:19, 2025-07-15T10:11:46, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.002, 500000, 147.111, 587.313, N/A
N/A, N/A, 2025-07-15T10:39:50, 2025-07-15T10:42:11, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0.002, 500000, 140.711, 614.027, N/A
N/A, N/A, 2025-07-15T10:37:02, 2025-07-15T10:39:27, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0.002, 500000, 144.699, 597.104, N/A
N/A, N/A, 2025-07-15T10:34:15, 2025-07-15T10:36:39, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0.002, 500000, 143.712, 601.205, N/A
N/A, N/A, 2025-07-15T10:45:17, 2025-07-15T10:47:38, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0.002, 500000, 140.745, 613.875, N/A
N/A, N/A, 2025-07-15T10:42:35, 2025-07-15T10:44:54, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0.002, 500000, 139.470, 619.491, N/A
N/A, N/A, 2025-07-15T11:12:37, 2025-07-15T11:15:03, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 500, 0, 0, 0, 0.002, 500000, 145.530, 593.695, N/A
N/A, N/A, 2025-07-15T11:04:25, 2025-07-15T11:06:45, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 500, 0, 0, 0, 0.002, 500000, 139.754, 618.232, N/A
N/A, N/A, 2025-07-15T11:01:41, 2025-07-15T11:04:01, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 500, 0, 0, 0, 0.002, 500000, 140.386, 615.449, N/A
N/A, N/A, 2025-07-15T11:09:53, 2025-07-15T11:12:13, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 500, 0, 0, 0, 0.002, 500000, 140.503, 614.934, N/A
N/A, N/A, 2025-07-15T11:07:09, 2025-07-15T11:09:29, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 500, 0, 0, 0, 0.002, 500000, 140.132, 616.563, N/A
N/A, N/A, 2025-07-15T11:26:28, 2025-07-15T11:29:09, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 5000, 0, 0, 0, 0.002, 500000, 160.623, 537.908, N/A
N/A, N/A, 2025-07-15T11:23:36, 2025-07-15T11:26:05, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 5000, 0, 0, 0, 0.002, 500000, 148.907, 580.231, N/A
N/A, N/A, 2025-07-15T11:20:51, 2025-07-15T11:23:12, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 5000, 0, 0, 0, 0.002, 500000, 141.031, 612.631, N/A
N/A, N/A, 2025-07-15T11:18:09, 2025-07-15T11:20:28, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 5000, 0, 0, 0, 0.002, 500000, 138.726, 622.813, N/A
N/A, N/A, 2025-07-15T11:15:26, 2025-07-15T11:17:45, sol, 1, sg016, 1, 0, N/A, 48, N/A, streaming, performance, prod, 1, sg016, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 5000, 0, 0, 0, 0.002, 500000, 139.339, 620.071, N/A
N/A, N/A, 2025-03-20T05:08:22, 2025-03-20T05:10:41, sol, 1, sg008, 1, 0, N/A, 48, N/A, imdv3, performance, prod, 1, sg008, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 139.714, 618.408, N/A
N/A, N/A, 2025-03-20T05:01:07, 2025-03-20T05:03:27, sol, 1, sg008, 1, 0, N/A, 48, N/A, imdv3, performance, prod, 1, sg008, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 140.613, 614.454, N/A
N/A, N/A, 2025-03-20T05:05:57, 2025-03-20T05:08:17, sol, 1, sg008, 1, 0, N/A, 48, N/A, imdv3, performance, prod, 1, sg008, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 140.628, 614.386, N/A
N/A, N/A, 2025-03-20T05:03:32, 2025-03-20T05:05:52, sol, 1, sg008, 1, 0, N/A, 48, N/A, imdv3, performance, prod, 1, sg008, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 140.519, 614.864, N/A
N/A, N/A, 2025-03-20T04:58:40, 2025-03-20T05:01:03, sol, 1, sg008, 1, 0, N/A, 48, N/A, imdv3, performance, prod, 1, sg008, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 142.306, 607.145, N/A
N/A, N/A, 2025-03-15T22:52:30, 2025-03-15T23:04:47, sol, 1, sg030, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg030, 1, N/A, 0, 24, N/A, 8, 3, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 736.404, 117.327, N/A
N/A, N/A, 2025-03-12T03:12:28, 2025-03-12T03:23:36, sol, 1, sg004, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg004, 1, N/A, 0, 12, N/A, 3, 4, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 667.884, 129.364, N/A
N/A, N/A, 2025-03-12T02:59:57, 2025-03-12T03:11:52, sol, 1, sg004, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg004, 1, N/A, 0, 12, N/A, 2, 6, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 715.373, 120.776, N/A
N/A, N/A, 2025-03-15T22:13:11, 2025-03-15T22:23:38, sol, 1, sg030, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg030, 1, N/A, 0, 24, N/A, 2, 12, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 626.878, 137.826, N/A
N/A, N/A, 2025-03-18T08:08:53, 2025-03-18T08:24:30, sol, 1, sg047, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg047, 1, N/A, 0, 36, N/A, 18, 2, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 936.470, 92.262, N/A
N/A, N/A, 2025-03-16T14:51:42, 2025-03-16T15:06:05, sol, 1, sg032, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg032, 1, N/A, 0, 48, N/A, 8, 6, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 862.892, 100.129, N/A
N/A, N/A, 2025-03-12T03:34:10, 2025-03-12T03:44:44, sol, 1, sg004, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg004, 1, N/A, 0, 12, N/A, 6, 2, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 634.455, 136.180, N/A
N/A, N/A, 2025-03-16T14:18:57, 2025-03-16T14:27:20, sol, 1, sg032, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg032, 1, N/A, 0, 48, N/A, 3, 16, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 503.497, 171.600, N/A
N/A, N/A, 2025-03-16T14:06:06, 2025-03-16T14:18:52, sol, 1, sg032, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg032, 1, N/A, 0, 48, N/A, 2, 24, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 765.977, 112.797, N/A
N/A, N/A, 2025-03-18T07:01:09, 2025-03-18T07:15:02, sol, 1, sg047, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg047, 1, N/A, 0, 36, N/A, 2, 18, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 832.898, 103.734, N/A
N/A, N/A, 2025-03-16T15:06:10, 2025-03-16T15:19:04, sol, 1, sg032, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg032, 1, N/A, 0, 48, N/A, 12, 4, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 773.701, 111.671, N/A
N/A, N/A, 2025-03-16T14:02:24, 2025-03-16T14:06:01, sol, 1, sg032, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg032, 1, N/A, 0, 48, N/A, 1, 48, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 216.899, 398.343, N/A
N/A, N/A, 2025-03-16T16:06:26, 2025-03-16T16:57:42, sol, 1, sg032, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg032, 1, N/A, 0, 48, N/A, 48, N/A, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 3076.302, 28.086, N/A
N/A, N/A, 2025-03-16T14:27:25, 2025-03-16T14:37:01, sol, 1, sg032, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg032, 1, N/A, 0, 48, N/A, 4, 12, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 576.318, 149.917, N/A
N/A, N/A, 2025-03-18T08:24:34, 2025-03-18T08:48:06, sol, 1, sg047, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg047, 1, N/A, 0, 48, N/A, 36, N/A, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 1411.734, 61.201, N/A
N/A, N/A, 2025-03-18T06:58:32, 2025-03-18T07:01:05, sol, 1, sg047, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg047, 1, N/A, 0, 36, N/A, 1, 36, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 153.231, 563.857, N/A
N/A, N/A, 2025-03-01T04:59:56, 2025-03-01T05:02:20, sol, 1, sg004, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg004, 1, N/A, 0, 12, N/A, 1, 12, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 143.330, 602.808, N/A
N/A, N/A, 2025-03-15T22:43:05, 2025-03-15T22:52:26, sol, 1, sg030, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg030, 1, N/A, 0, 24, N/A, 6, 4, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 560.993, 154.013, N/A
N/A, N/A, 2025-03-12T03:24:12, 2025-03-12T03:33:53, sol, 1, sg004, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg004, 1, N/A, 0, 12, N/A, 4, 3, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 580.699, 148.787, N/A
N/A, N/A, 2025-03-12T03:44:54, 2025-03-12T03:57:44, sol, 1, sg004, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg004, 1, N/A, 0, 48, N/A, 12, N/A, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 770.537, 112.130, N/A
N/A, N/A, 2025-03-18T07:43:59, 2025-03-18T07:56:14, sol, 1, sg047, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg047, 1, N/A, 0, 36, N/A, 9, 4, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 734.932, 117.562, N/A
N/A, N/A, 2025-03-16T14:37:06, 2025-03-16T14:51:38, sol, 1, sg032, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg032, 1, N/A, 0, 48, N/A, 6, 8, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 871.660, 99.121, N/A
N/A, N/A, 2025-03-18T07:34:52, 2025-03-18T07:43:55, sol, 1, sg047, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg047, 1, N/A, 0, 36, N/A, 6, 6, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 542.750, 159.190, N/A
N/A, N/A, 2025-03-18T07:26:01, 2025-03-18T07:34:47, sol, 1, sg047, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg047, 1, N/A, 0, 36, N/A, 4, 9, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 525.763, 164.333, N/A
N/A, N/A, 2025-03-15T22:33:49, 2025-03-15T22:43:01, sol, 1, sg030, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg030, 1, N/A, 0, 24, N/A, 4, 6, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 552.082, 156.499, N/A
N/A, N/A, 2025-03-15T22:23:42, 2025-03-15T22:33:44, sol, 1, sg030, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg030, 1, N/A, 0, 24, N/A, 3, 8, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 602.099, 143.498, N/A
N/A, N/A, 2025-03-18T07:15:07, 2025-03-18T07:25:57, sol, 1, sg047, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg047, 1, N/A, 0, 36, N/A, 3, 12, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 650.215, 132.879, N/A
N/A, N/A, 2025-03-16T15:40:29, 2025-03-16T16:06:21, sol, 1, sg032, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg032, 1, N/A, 0, 48, N/A, 24, 2, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 1551.128, 55.702, N/A
N/A, N/A, 2025-03-15T23:16:59, 2025-03-15T23:32:32, sol, 1, sg030, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg030, 1, N/A, 0, 48, N/A, 24, N/A, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 933.526, 92.553, N/A
N/A, N/A, 2025-03-18T07:56:18, 2025-03-18T08:08:49, sol, 1, sg047, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg047, 1, N/A, 0, 36, N/A, 12, 3, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 750.103, 115.184, N/A
N/A, N/A, 2025-03-15T23:04:51, 2025-03-15T23:16:54, sol, 1, sg030, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg030, 1, N/A, 0, 24, N/A, 12, 2, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 722.687, 119.554, N/A
N/A, N/A, 2025-03-15T22:10:45, 2025-03-15T22:13:06, sol, 1, sg030, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg030, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 141.666, 609.885, N/A
N/A, N/A, 2025-03-16T15:19:09, 2025-03-16T15:40:25, sol, 1, sg032, 1, 0, N/A, 48, N/A, imdv3, optimization, prod, 1, sg032, 1, N/A, 0, 48, N/A, 16, 3, 1000, 0, 50000, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 1276.017, 67.711, N/A
N/A, N/A, 2025-04-20T09:45:07, 2025-04-20T10:04:36, sol, 1, sg021, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg021, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 1169.524, 73.876, N/A
N/A, N/A, 2025-04-20T10:04:41, 2025-04-20T10:23:58, sol, 1, sg021, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg021, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 1156.695, 74.696, N/A
N/A, N/A, 2025-04-20T09:06:26, 2025-04-20T09:25:35, sol, 1, sg021, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg021, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 1149.315, 75.175, N/A
N/A, N/A, 2025-04-20T10:24:02, 2025-04-20T10:43:24, sol, 1, sg021, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg021, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 1161.437, 74.391, N/A
N/A, N/A, 2025-04-20T09:25:40, 2025-04-20T09:45:02, sol, 1, sg021, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg021, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 1161.319, 74.398, N/A
N/A, N/A, 2025-04-21T04:29:46, 2025-04-21T04:33:40, sol, 1, sg020, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg020, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 233.939, 369.327, N/A
N/A, N/A, 2025-04-21T04:18:20, 2025-04-21T04:22:01, sol, 1, sg020, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg020, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 221.255, 390.501, N/A
N/A, N/A, 2025-04-21T04:14:30, 2025-04-21T04:18:15, sol, 1, sg020, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg020, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 225.277, 383.529, N/A
N/A, N/A, 2025-04-21T04:25:55, 2025-04-21T04:29:42, sol, 1, sg020, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg020, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 227.014, 380.594, N/A
N/A, N/A, 2025-04-21T04:22:05, 2025-04-21T04:25:51, sol, 1, sg020, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg020, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 225.596, 382.987, N/A
N/A, N/A, 2025-04-21T04:33:45, 2025-04-21T04:40:30, sol, 1, sg003, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg003, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 405.484, 213.079, N/A
N/A, N/A, 2025-04-21T04:27:02, 2025-04-21T04:33:40, sol, 1, sg003, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg003, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 398.497, 216.815, N/A
N/A, N/A, 2025-04-21T04:20:19, 2025-04-21T04:26:58, sol, 1, sg003, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg003, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 398.961, 216.563, N/A
N/A, N/A, 2025-04-21T04:13:42, 2025-04-21T04:20:14, sol, 1, sg003, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg003, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 392.178, 220.309, N/A
N/A, N/A, 2025-04-21T04:06:58, 2025-04-21T04:13:36, sol, 1, sg003, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg003, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 398.066, 217.050, N/A
N/A, N/A, 2025-04-21T06:03:04, 2025-04-21T06:08:32, sol, 1, sg027, 1, 0, N/A, 48, N/A, fileio, performance, prod, 1, sg027, 1, N/A, 0, 24, N/A, 1, 24, 1000, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, N/A, 0.002, 500000, 328.042, 263.381, N/A
