LAMMPS (30 Mar 2026)
KOKKOS mode with Kokkos version 5.1.99 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 48 OpenMP thread(s) per MPI task
package kokkos
package kokkos newton on neigh half
# FENE beadspring benchmark

units           lj
atom_style      bond
special_bonds   fene

read_data       input/data.chain
Reading data file ...
  orthogonal box = (-16.796 -16.796 -16.796) to (16.796 16.796 16.796)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  32000 atoms
  reading velocities ...
  32000 velocities
  scanning bonds ...
  1 = max bonds/atom
  orthogonal box = (-16.796 -16.796 -16.796) to (16.796 16.796 16.796)
  1 by 1 by 1 MPI processor grid
  reading bonds ...
  31680 bonds
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        1        1       
  special bond factors coul:  0        1        1       
     2 = max # of 1-2 neighbors
     2 = max # of special neighbors
  special bonds CPU = 0.035 seconds
  read_data CPU = 1.461 seconds

neighbor        0.4 bin
neigh_modify    every 1 delay 1

bond_style      fene
bond_coeff      1 30.0 1.5 1.0 1.0

pair_style      lj/cut 1.12
pair_modify     shift yes
pair_coeff      1 1 1.0 1.0 1.12

fix             1 all nve
fix             2 all langevin 1.0 1.0 10.0 904297

thermo          500
timestep        0.012

run             50000

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:

- KOKKOS package: https://doi.org/10.1145/3731599.3767498

@inproceedings{Johansson25,
 author = {A. Johansson and E. Weinberg and C. Trott and M. McCarthy and S. Moore},
 title = {{LAMMPS-KOKKOS}: {P}erformance Portable Molecular Dynamics Across Exascale Architectures},
 year = 2025,
 booktitle = {Proceedings of the SC '25 Workshops of the International Conference for High Performance Computing,
  Networking, Storage and Analysis},
 pages = {1217–1232},
}

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
WARNING: Communication cutoff 1.52 is shorter than a bond length based estimate of 1.855. This may lead to errors. (src/comm.cpp:694)
Neighbor list info ...
  update: every = 1 steps, delay = 1 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.52
  ghost atom cutoff = 1.52
  binsize = 1.52, bins = 23 23 23
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/kk, perpetual
      attributes: half, newton on, kokkos_device
      pair build: half/bin/newton/kk/device
      stencil: half/bin/3d
      bin: kk/device
WARNING: Communication cutoff 1.52 is shorter than a bond length based estimate of 1.855. This may lead to errors. (src/comm.cpp:694)
Per MPI rank memory allocation (min/avg/max) = 87.71 | 87.71 | 87.71 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     21000   1.002687       0.45136796     20.523211      22.478563      4.7395642    
     21500   1.0064636      0.45079173     20.521912      22.482352      4.7964177    
     22000   0.99821944     0.45335122     20.520458      22.471092      4.8193302    
     22500   1.0127947      0.44854749     20.513327      22.481019      4.7136219    
     23000   1.0095756      0.4497106      20.517262      22.481289      4.8439865    
     23500   1.0012519      0.44938983     20.512519      22.463739      4.8168674    
     24000   0.99700269     0.45604137     20.506903      22.458402      4.7829693    
     24500   0.98828286     0.45323814     20.518135      22.453751      4.7562263    
     25000   1.0031318      0.45169507     20.520873      22.477219      4.7704624    
     25500   1.0045044      0.45929405     20.510328      22.476331      4.8217349    
     26000   1.0036242      0.44823858     20.524027      22.477655      4.8081303    
     26500   1.0045733      0.45590685     20.521411      22.484131      4.8350341    
     27000   0.99914496     0.4591004      20.516101      22.473872      4.8480139    
     27500   1.0023462      0.45180044     20.522107      22.477379      4.7924613    
     28000   1.0031735      0.46107063     20.515036      22.48082       4.8193303    
     28500   1.0030357      0.45483973     20.513096      22.472443      4.7998656    
     29000   0.99963337     0.45514107     20.523453      22.477997      4.8385942    
     29500   1.00393        0.45092915     20.521242      22.478019      4.7659767    
     30000   1.0037598      0.4525649      20.512146      22.470303      4.7555111    
     30500   1.0024122      0.45671982     20.521646      22.481937      4.807877     
     31000   1.0034467      0.4557206      20.515504      22.476348      4.8837673    
     31500   1.0065813      0.45090174     20.51372       22.474447      4.8251773    
     32000   0.99641732     0.44724092     20.519814      22.461634      4.7278092    
     32500   0.99457793     0.45247836     20.515434      22.459732      4.7667914    
     33000   0.99871437     0.45664028     20.512434      22.467099      4.7947551    
     33500   0.99949022     0.45132689     20.518823      22.469339      4.7315629    
     34000   1.002634       0.45342292     20.517287      22.474614      4.8051813    
     34500   1.0036728      0.45725637     20.511244      22.473963      4.8553654    
     35000   0.99803166     0.45953094     20.518184      22.474716      4.8063473    
     35500   0.9962886      0.45207526     20.514384      22.460845      4.7910995    
     36000   0.99805336     0.45367431     20.512637      22.463344      4.8341929    
     36500   0.99491378     0.45162778     20.514801      22.458753      4.7496413    
     37000   0.99452876     0.44932959     20.521314      22.46239       4.7825632    
     37500   1.0039796      0.45243513     20.519721      22.478078      4.9123066    
     38000   0.99809826     0.46182185     20.516882      22.475805      4.9270875    
     38500   1.0006931      0.45386243     20.510967      22.465822      4.7314967    
     39000   1.0015985      0.44424009     20.518438      22.465029      4.7615033    
     39500   0.99830686     0.45191958     20.514042      22.463375      4.7590639    
     40000   1.000761       0.45861743     20.515953      22.475665      4.7146457    
     40500   1.007104       0.44778006     20.513587      22.471975      4.7563823    
     41000   1.0019918      0.45759672     20.511239      22.471777      4.779629     
     41500   0.99413593     0.45834327     20.510053      22.459553      4.7733507    
     42000   0.99365915     0.4556771      20.514224      22.460344      4.8393996    
     42500   1.0011575      0.45547496     20.508655      22.465819      4.8033721    
     43000   0.9991992      0.4478836      20.515826      22.462461      4.7392097    
     43500   1.0012787      0.44874848     20.51587       22.46649       4.7846253    
     44000   1.0082409      0.45417134     20.517298      22.483784      4.8060114    
     44500   1.0091074      0.45332196     20.509852      22.476788      4.7352486    
     45000   1.0056102      0.4548333      20.517723      22.480924      4.8031072    
     45500   1.0041361      0.45729358     20.514086      22.477537      4.7967512    
     46000   1.0006781      0.45560513     20.50927       22.465845      4.7498104    
     46500   1.002303       0.45166659     20.516058      22.471132      4.8602213    
     47000   0.99487582     0.45124712     20.521528      22.465042      4.7860798    
     47500   1.0041467      0.44940449     20.509972      22.46555       4.8671714    
     48000   0.99690159     0.45708991     20.517562      22.469957      4.8176779    
     48500   1.0043932      0.44913844     20.514551      22.470232      4.7548178    
     49000   1.0014471      0.45104034     20.510624      22.463788      4.7370925    
     49500   1.0087259      0.44787313     20.519387      22.480302      4.7558497    
     50000   1.0049222      0.45761787     20.524369      22.489323      4.8221973    
Loop time of 37.421 on 48 procs for 50000 steps with 32000 atoms

Performance: 1385319.818 tau/day, 1336.150 timesteps/s, 42.757 Matom-step/s
134.0% CPU use with 1 MPI tasks x 48 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.98071    | 0.98071    | 0.98071    |   0.0 |  2.62
Bond    | 3.044      | 3.044      | 3.044      |   0.0 |  8.13
Neigh   | 3.6787     | 3.6787     | 3.6787     |   0.0 |  9.83
Comm    | 25.313     | 25.313     | 25.313     |   0.0 | 67.64
Output  | 0.0045334  | 0.0045334  | 0.0045334  |   0.0 |  0.01
Modify  | 1.1849     | 1.1849     | 1.1849     |   0.0 |  3.17
Other   |            | 3.215      |            |       |  8.59

Nlocal:          32000 ave       32000 max       32000 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           9485 ave        9485 max        9485 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:         155583 ave      155583 max      155583 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 155583
Ave neighs/atom = 4.8619687
Ave special neighs/atom = 1.98
Neighbor list builds = 12550
Dangerous builds = 0
Total wall time: 0:00:43
